county,date,per_capita_rate 
Jefferson,2020-04-11,0.0
Jefferson,2020-04-11,2.43
Jefferson,2020-04-11,16.09
Jefferson,2020-04-11,-13.47
Jefferson,2020-04-11,3.74
Jefferson,2020-04-11,-4.86
Jefferson,2020-04-12,107.57
Jefferson,2020-04-12,-93.91
Jefferson,2020-04-12,124.97
Jefferson,2020-04-12,-140.49
Jefferson,2020-04-12,-1.12
Jefferson,2020-04-12,-0.19
Jefferson,2020-04-12,0.37
Jefferson,2020-04-12,0.94
Jefferson,2020-04-12,-1.5
Jefferson,2020-04-12,0.19
Jefferson,2020-04-12,93.16
Jefferson,2020-04-12,839.41
Jefferson,2020-04-12,-932.76
Jefferson,2020-04-12,20.77
Jefferson,2020-04-12,-21.14
Jefferson,2020-04-12,8.23
Jefferson,2020-04-12,-4.12
Jefferson,2020-04-12,-4.3
Jefferson,2020-04-12,0.19
Jefferson,2020-04-12,2.24
Jefferson,2020-04-12,16.09
Jefferson,2020-04-12,-13.47
Jefferson,2020-04-12,3.93
Jefferson,2020-04-12,-4.86
Jefferson,2020-04-13,111.12
Jefferson,2020-04-13,-96.16
Jefferson,2020-04-13,127.96
Jefferson,2020-04-13,-144.98
Jefferson,2020-04-13,-0.94
Jefferson,2020-04-13,-0.37
Jefferson,2020-04-13,0.56
Jefferson,2020-04-13,0.75
Jefferson,2020-04-13,-1.5
Jefferson,2020-04-13,0.19
Jefferson,2020-04-13,98.4
Jefferson,2020-04-13,852.5
Jefferson,2020-04-13,-951.09
Jefferson,2020-04-13,23.38
Jefferson,2020-04-13,-23.76
Jefferson,2020-04-13,8.23
Jefferson,2020-04-13,-4.12
Jefferson,2020-04-13,-4.3
Jefferson,2020-04-13,0.19
Jefferson,2020-04-13,2.62
Jefferson,2020-04-13,20.2
Jefferson,2020-04-13,-17.96
Jefferson,2020-04-13,4.3
Jefferson,2020-04-13,-5.05
Jefferson,2020-04-14,111.5
Jefferson,2020-04-14,-96.34
Jefferson,2020-04-14,131.7
Jefferson,2020-04-14,-148.91
Jefferson,2020-04-14,-1.12
Jefferson,2020-04-14,-0.37
Jefferson,2020-04-14,0.56
Jefferson,2020-04-14,1.5
Jefferson,2020-04-14,-2.24
Jefferson,2020-04-14,0.19
Jefferson,2020-04-14,106.26
Jefferson,2020-04-14,863.35
Jefferson,2020-04-14,-969.8
Jefferson,2020-04-14,25.07
Jefferson,2020-04-14,-25.44
Jefferson,2020-04-14,8.42
Jefferson,2020-04-14,-4.3
Jefferson,2020-04-14,-4.3
Jefferson,2020-04-14,0.0
Jefferson,2020-04-14,0.19
Jefferson,2020-04-14,2.62
Jefferson,2020-04-14,22.07
Jefferson,2020-04-14,-19.83
Jefferson,2020-04-14,4.86
Jefferson,2020-04-14,-5.61
Jefferson,2020-04-15,112.99
Jefferson,2020-04-15,-97.47
Jefferson,2020-04-15,136.57
Jefferson,2020-04-15,-152.47
Jefferson,2020-04-15,-2.43
Jefferson,2020-04-15,-0.75
Jefferson,2020-04-15,0.75
Jefferson,2020-04-15,1.12
Jefferson,2020-04-15,-2.06
Jefferson,2020-04-15,0.19
Jefferson,2020-04-15,107.94
Jefferson,2020-04-15,876.08
Jefferson,2020-04-15,-984.21
Jefferson,2020-04-15,26.75
Jefferson,2020-04-15,-27.13
Jefferson,2020-04-15,8.42
Jefferson,2020-04-15,-4.3
Jefferson,2020-04-15,-4.3
Jefferson,2020-04-15,0.0
Jefferson,2020-04-15,0.19
Jefferson,2020-04-15,2.62
Jefferson,2020-04-15,23.2
Jefferson,2020-04-15,-20.95
Jefferson,2020-04-15,5.24
Jefferson,2020-04-15,-5.99
Jefferson,2020-04-16,114.12
Jefferson,2020-04-16,-98.21
Jefferson,2020-04-16,140.49
Jefferson,2020-04-16,-156.58
Jefferson,2020-04-16,-2.24
Jefferson,2020-04-16,-1.12
Jefferson,2020-04-16,0.94
Jefferson,2020-04-16,0.94
Jefferson,2020-04-16,-2.06
Jefferson,2020-04-16,0.19
Jefferson,2020-04-16,111.31
Jefferson,2020-04-16,887.86
Jefferson,2020-04-16,-999.36
Jefferson,2020-04-16,28.25
Jefferson,2020-04-16,-28.62
Jefferson,2020-04-16,8.61
Jefferson,2020-04-16,-4.49
Jefferson,2020-04-16,-4.3
Jefferson,2020-04-16,0.0
Jefferson,2020-04-16,0.19
Jefferson,2020-04-16,2.62
Jefferson,2020-04-16,23.76
Jefferson,2020-04-16,-21.51
Jefferson,2020-04-16,5.43
Jefferson,2020-04-16,-6.17
Jefferson,2020-04-17,116.17
Jefferson,2020-04-17,-99.52
Jefferson,2020-04-17,144.98
Jefferson,2020-04-17,-161.82
Jefferson,2020-04-17,-2.24
Jefferson,2020-04-17,-1.12
Jefferson,2020-04-17,1.12
Jefferson,2020-04-17,1.31
Jefferson,2020-04-17,-2.62
Jefferson,2020-04-17,0.37
Jefferson,2020-04-17,111.12
Jefferson,2020-04-17,912.18
Jefferson,2020-04-17,-1023.68
Jefferson,2020-04-17,32.74
Jefferson,2020-04-17,-33.11
Jefferson,2020-04-17,8.98
Jefferson,2020-04-17,-4.86
Jefferson,2020-04-17,-4.3
Jefferson,2020-04-17,0.0
Jefferson,2020-04-17,0.19
Jefferson,2020-04-17,2.24
Jefferson,2020-04-17,26.75
Jefferson,2020-04-17,-24.13
Jefferson,2020-04-17,5.99
Jefferson,2020-04-17,-6.17
Jefferson,2020-04-18,120.85
Jefferson,2020-04-18,-103.83
Jefferson,2020-04-18,151.91
Jefferson,2020-04-18,-169.49
Jefferson,2020-04-18,-2.43
Jefferson,2020-04-18,-1.12
Jefferson,2020-04-18,1.31
Jefferson,2020-04-18,1.12
Jefferson,2020-04-18,-2.62
Jefferson,2020-04-18,0.19
Jefferson,2020-04-18,127.96
Jefferson,2020-04-18,908.07
Jefferson,2020-04-18,-1036.21
Jefferson,2020-04-18,33.49
Jefferson,2020-04-18,-33.86
Jefferson,2020-04-18,8.98
Jefferson,2020-04-18,-4.49
Jefferson,2020-04-18,-4.68
Jefferson,2020-04-18,0.0
Jefferson,2020-04-18,0.19
Jefferson,2020-04-18,2.43
Jefferson,2020-04-18,28.44
Jefferson,2020-04-18,-25.82
Jefferson,2020-04-18,5.8
Jefferson,2020-04-18,-6.17
Jefferson,2020-04-19,122.53
Jefferson,2020-04-19,-105.51
Jefferson,2020-04-19,156.96
Jefferson,2020-04-19,-174.17
Jefferson,2020-04-19,-2.81
Jefferson,2020-04-19,-1.12
Jefferson,2020-04-19,4.86
Jefferson,2020-04-19,-2.43
Jefferson,2020-04-19,-2.62
Jefferson,2020-04-19,0.19
Jefferson,2020-04-19,151.34
Jefferson,2020-04-19,893.85
Jefferson,2020-04-19,-1045.38
Jefferson,2020-04-19,39.29
Jefferson,2020-04-19,-39.66
Jefferson,2020-04-19,9.73
Jefferson,2020-04-19,-4.86
Jefferson,2020-04-19,-5.05
Jefferson,2020-04-19,0.0
Jefferson,2020-04-19,0.19
Jefferson,2020-04-19,2.43
Jefferson,2020-04-19,28.44
Jefferson,2020-04-19,-26.0
Jefferson,2020-04-19,5.99
Jefferson,2020-04-19,-5.24
Jefferson,2020-04-20,122.72
Jefferson,2020-04-20,-105.14
Jefferson,2020-04-20,161.07
Jefferson,2020-04-20,-179.78
Jefferson,2020-04-20,-2.81
Jefferson,2020-04-20,-1.12
Jefferson,2020-04-20,5.05
Jefferson,2020-04-20,-2.24
Jefferson,2020-04-20,-2.62
Jefferson,2020-04-20,0.0
Jefferson,2020-04-20,161.07
Jefferson,2020-04-20,915.55
Jefferson,2020-04-20,-1076.62
Jefferson,2020-04-20,40.41
Jefferson,2020-04-20,-41.16
Jefferson,2020-04-20,9.73
Jefferson,2020-04-20,-4.49
Jefferson,2020-04-20,-5.43
Jefferson,2020-04-20,0.0
Jefferson,2020-04-20,0.37
Jefferson,2020-04-20,2.43
Jefferson,2020-04-20,30.68
Jefferson,2020-04-20,-28.44
Jefferson,2020-04-20,6.17
Jefferson,2020-04-20,-5.43
Jefferson,2020-04-21,124.97
Jefferson,2020-04-21,-105.7
Jefferson,2020-04-21,163.88
Jefferson,2020-04-21,-184.27
Jefferson,2020-04-21,-2.81
Jefferson,2020-04-21,-1.12
Jefferson,2020-04-21,5.43
Jefferson,2020-04-21,-2.43
Jefferson,2020-04-21,-2.62
Jefferson,2020-04-21,-0.19
Jefferson,2020-04-21,171.92
Jefferson,2020-04-21,912.37
Jefferson,2020-04-21,-1084.48
Jefferson,2020-04-21,42.09
Jefferson,2020-04-21,-42.65
Jefferson,2020-04-21,9.73
Jefferson,2020-04-21,-4.3
Jefferson,2020-04-21,-5.43
Jefferson,2020-04-21,-0.19
Jefferson,2020-04-21,0.37
Jefferson,2020-04-21,2.43
Jefferson,2020-04-21,33.67
Jefferson,2020-04-21,-31.43
Jefferson,2020-04-21,6.92
Jefferson,2020-04-21,-6.17
Jefferson,2020-04-22,133.2
Jefferson,2020-04-22,-113.74
Jefferson,2020-04-22,173.61
Jefferson,2020-04-22,-194.18
Jefferson,2020-04-22,-2.81
Jefferson,2020-04-22,-1.12
Jefferson,2020-04-22,13.1
Jefferson,2020-04-22,-10.1
Jefferson,2020-04-22,-2.62
Jefferson,2020-04-22,-0.19
Jefferson,2020-04-22,177.35
Jefferson,2020-04-22,917.79
Jefferson,2020-04-22,-1095.33
Jefferson,2020-04-22,43.59
Jefferson,2020-04-22,-44.15
Jefferson,2020-04-22,9.73
Jefferson,2020-04-22,-4.3
Jefferson,2020-04-22,-5.43
Jefferson,2020-04-22,0.0
Jefferson,2020-04-22,0.19
Jefferson,2020-04-22,2.62
Jefferson,2020-04-22,35.92
Jefferson,2020-04-22,-33.86
Jefferson,2020-04-22,6.92
Jefferson,2020-04-22,-5.61
Jefferson,2020-04-23,139.0
Jefferson,2020-04-23,-118.98
Jefferson,2020-04-23,174.54
Jefferson,2020-04-23,-196.24
Jefferson,2020-04-23,-2.62
Jefferson,2020-04-23,-1.31
Jefferson,2020-04-23,13.47
Jefferson,2020-04-23,-10.1
Jefferson,2020-04-23,-2.99
Jefferson,2020-04-23,0.0
Jefferson,2020-04-23,187.26
Jefferson,2020-04-23,920.6
Jefferson,2020-04-23,-1108.24
Jefferson,2020-04-23,43.96
Jefferson,2020-04-23,-44.52
Jefferson,2020-04-23,10.1
Jefferson,2020-04-23,-4.3
Jefferson,2020-04-23,-5.8
Jefferson,2020-04-23,0.0
Jefferson,2020-04-23,0.37
Jefferson,2020-04-23,2.24
Jefferson,2020-04-23,42.65
Jefferson,2020-04-23,-40.41
Jefferson,2020-04-23,7.3
Jefferson,2020-04-23,-5.61
Jefferson,2020-04-24,142.18
Jefferson,2020-04-24,-121.97
Jefferson,2020-04-24,189.32
Jefferson,2020-04-24,-211.4
Jefferson,2020-04-24,-2.62
Jefferson,2020-04-24,-1.5
Jefferson,2020-04-24,14.03
Jefferson,2020-04-24,-10.66
Jefferson,2020-04-24,-3.18
Jefferson,2020-04-24,0.37
Jefferson,2020-04-24,208.22
Jefferson,2020-04-24,909.94
Jefferson,2020-04-24,-1118.71
Jefferson,2020-04-24,46.02
Jefferson,2020-04-24,-46.58
Jefferson,2020-04-24,10.48
Jefferson,2020-04-24,-4.68
Jefferson,2020-04-24,-5.8
Jefferson,2020-04-24,0.0
Jefferson,2020-04-24,0.37
Jefferson,2020-04-24,2.43
Jefferson,2020-04-24,42.47
Jefferson,2020-04-24,-40.41
Jefferson,2020-04-24,7.86
Jefferson,2020-04-24,-5.99
Jefferson,2020-04-25,147.79
Jefferson,2020-04-25,-127.02
Jefferson,2020-04-25,203.35
Jefferson,2020-04-25,-226.17
Jefferson,2020-04-25,-2.62
Jefferson,2020-04-25,-1.5
Jefferson,2020-04-25,14.03
Jefferson,2020-04-25,-10.66
Jefferson,2020-04-25,-3.18
Jefferson,2020-04-25,0.37
Jefferson,2020-04-25,208.22
Jefferson,2020-04-25,914.05
Jefferson,2020-04-25,-1122.27
Jefferson,2020-04-25,45.46
Jefferson,2020-04-25,-46.58
Jefferson,2020-04-25,10.66
Jefferson,2020-04-25,-4.49
Jefferson,2020-04-25,-6.17
Jefferson,2020-04-25,0.56
Jefferson,2020-04-25,-0.19
Jefferson,2020-04-25,2.43
Jefferson,2020-04-25,42.28
Jefferson,2020-04-25,-40.22
Jefferson,2020-04-25,8.04
Jefferson,2020-04-25,-5.99
Jefferson,2020-04-26,149.66
Jefferson,2020-04-26,-128.33
Jefferson,2020-04-26,208.03
Jefferson,2020-04-26,-231.6
Jefferson,2020-04-26,-2.43
Jefferson,2020-04-26,-1.68
Jefferson,2020-04-26,14.59
Jefferson,2020-04-26,-11.22
Jefferson,2020-04-26,-3.18
Jefferson,2020-04-26,0.37
Jefferson,2020-04-26,208.22
Jefferson,2020-04-26,923.78
Jefferson,2020-04-26,-1131.81
Jefferson,2020-04-26,45.09
Jefferson,2020-04-26,-46.39
Jefferson,2020-04-26,-0.19
Jefferson,2020-04-26,11.04
Jefferson,2020-04-26,-4.3
Jefferson,2020-04-26,-6.55
Jefferson,2020-04-26,0.75
Jefferson,2020-04-26,-0.37
Jefferson,2020-04-26,2.62
Jefferson,2020-04-26,46.39
Jefferson,2020-04-26,-44.52
Jefferson,2020-04-26,8.04
Jefferson,2020-04-26,-5.99
Jefferson,2020-04-27,149.66
Jefferson,2020-04-27,-127.02
Jefferson,2020-04-27,208.78
Jefferson,2020-04-27,-233.47
Jefferson,2020-04-27,-2.62
Jefferson,2020-04-27,-1.68
Jefferson,2020-04-27,14.59
Jefferson,2020-04-27,-10.48
Jefferson,2020-04-27,-3.93
Jefferson,2020-04-27,0.37
Jefferson,2020-04-27,211.77
Jefferson,2020-04-27,928.64
Jefferson,2020-04-27,-1139.67
Jefferson,2020-04-27,44.34
Jefferson,2020-04-27,-46.21
Jefferson,2020-04-27,0.0
Jefferson,2020-04-27,10.85
Jefferson,2020-04-27,-3.93
Jefferson,2020-04-27,-6.92
Jefferson,2020-04-27,0.75
Jefferson,2020-04-27,-0.37
Jefferson,2020-04-27,2.62
Jefferson,2020-04-27,46.77
Jefferson,2020-04-27,-44.9
Jefferson,2020-04-27,8.79
Jefferson,2020-04-27,-6.73
Jefferson,2020-04-28,153.78
Jefferson,2020-04-28,-130.77
Jefferson,2020-04-28,212.52
Jefferson,2020-04-28,-237.59
Jefferson,2020-04-28,-2.62
Jefferson,2020-04-28,-1.68
Jefferson,2020-04-28,14.22
Jefferson,2020-04-28,-10.1
Jefferson,2020-04-28,-3.93
Jefferson,2020-04-28,0.37
Jefferson,2020-04-28,227.48
Jefferson,2020-04-28,918.73
Jefferson,2020-04-28,-1144.72
Jefferson,2020-04-28,44.71
Jefferson,2020-04-28,-47.33
Jefferson,2020-04-28,0.19
Jefferson,2020-04-28,10.66
Jefferson,2020-04-28,-3.37
Jefferson,2020-04-28,-7.48
Jefferson,2020-04-28,0.75
Jefferson,2020-04-28,-0.37
Jefferson,2020-04-28,2.62
Jefferson,2020-04-28,50.51
Jefferson,2020-04-28,-48.64
Jefferson,2020-04-28,9.17
Jefferson,2020-04-28,-6.55
Jefferson,2020-04-29,156.96
Jefferson,2020-04-29,-133.38
Jefferson,2020-04-29,214.39
Jefferson,2020-04-29,-240.58
Jefferson,2020-04-29,-2.62
Jefferson,2020-04-29,-1.68
Jefferson,2020-04-29,14.03
Jefferson,2020-04-29,-9.92
Jefferson,2020-04-29,-3.93
Jefferson,2020-04-29,0.56
Jefferson,2020-04-29,237.96
Jefferson,2020-04-29,915.17
Jefferson,2020-04-29,-1150.52
Jefferson,2020-04-29,43.59
Jefferson,2020-04-29,-47.52
Jefferson,2020-04-29,0.19
Jefferson,2020-04-29,10.66
Jefferson,2020-04-29,-3.18
Jefferson,2020-04-29,-7.67
Jefferson,2020-04-29,1.5
Jefferson,2020-04-29,-1.12
Jefferson,2020-04-29,2.62
Jefferson,2020-04-29,52.38
Jefferson,2020-04-29,-50.51
Jefferson,2020-04-29,9.17
Jefferson,2020-04-29,-5.99
Jefferson,2020-04-30,157.33
Jefferson,2020-04-30,-134.13
Jefferson,2020-04-30,218.69
Jefferson,2020-04-30,-245.07
Jefferson,2020-04-30,-2.62
Jefferson,2020-04-30,-1.68
Jefferson,2020-04-30,14.59
Jefferson,2020-04-30,-10.48
Jefferson,2020-04-30,-3.93
Jefferson,2020-04-30,0.56
Jefferson,2020-04-30,242.82
Jefferson,2020-04-30,914.8
Jefferson,2020-04-30,-1155.94
Jefferson,2020-04-30,45.27
Jefferson,2020-04-30,-48.27
Jefferson,2020-04-30,0.37
Jefferson,2020-04-30,10.66
Jefferson,2020-04-30,-3.37
Jefferson,2020-04-30,-7.67
Jefferson,2020-04-30,1.5
Jefferson,2020-04-30,-1.12
Jefferson,2020-04-30,2.81
Jefferson,2020-04-30,53.5
Jefferson,2020-04-30,-51.82
Jefferson,2020-04-30,9.54
Jefferson,2020-04-30,-6.36
Jefferson,2020-05-01,165.37
Jefferson,2020-05-01,-140.87
Jefferson,2020-05-01,223.93
Jefferson,2020-05-01,-251.62
Jefferson,2020-05-01,-2.62
Jefferson,2020-05-01,-1.68
Jefferson,2020-05-01,14.97
Jefferson,2020-05-01,-10.29
Jefferson,2020-05-01,-4.49
Jefferson,2020-05-01,0.56
Jefferson,2020-05-01,251.24
Jefferson,2020-05-01,926.59
Jefferson,2020-05-01,-1175.77
Jefferson,2020-05-01,45.09
Jefferson,2020-05-01,-48.45
Jefferson,2020-05-01,0.37
Jefferson,2020-05-01,10.66
Jefferson,2020-05-01,-3.37
Jefferson,2020-05-01,-7.67
Jefferson,2020-05-01,1.5
Jefferson,2020-05-01,-1.12
Jefferson,2020-05-01,2.99
Jefferson,2020-05-01,53.69
Jefferson,2020-05-01,-52.19
Jefferson,2020-05-01,9.54
Jefferson,2020-05-01,-6.17
Jefferson,2020-05-02,168.37
Jefferson,2020-05-02,-143.67
Jefferson,2020-05-02,225.61
Jefferson,2020-05-02,-253.67
Jefferson,2020-05-02,-2.43
Jefferson,2020-05-02,-1.87
Jefferson,2020-05-02,14.78
Jefferson,2020-05-02,-9.92
Jefferson,2020-05-02,-4.68
Jefferson,2020-05-02,0.75
Jefferson,2020-05-02,253.49
Jefferson,2020-05-02,934.82
Jefferson,2020-05-02,-1186.25
Jefferson,2020-05-02,45.65
Jefferson,2020-05-02,-49.2
Jefferson,2020-05-02,0.37
Jefferson,2020-05-02,10.85
Jefferson,2020-05-02,-3.55
Jefferson,2020-05-02,-7.67
Jefferson,2020-05-02,2.06
Jefferson,2020-05-02,-1.31
Jefferson,2020-05-02,2.99
Jefferson,2020-05-02,55.75
Jefferson,2020-05-02,-54.63
Jefferson,2020-05-02,9.54
Jefferson,2020-05-02,-6.17
Jefferson,2020-05-03,172.67
Jefferson,2020-05-03,-146.85
Jefferson,2020-05-03,228.42
Jefferson,2020-05-03,-257.6
Jefferson,2020-05-03,-2.43
Jefferson,2020-05-03,-1.87
Jefferson,2020-05-03,15.15
Jefferson,2020-05-03,-10.29
Jefferson,2020-05-03,-4.68
Jefferson,2020-05-03,0.75
Jefferson,2020-05-03,260.6
Jefferson,2020-05-03,932.57
Jefferson,2020-05-03,-1190.92
Jefferson,2020-05-03,46.58
Jefferson,2020-05-03,-50.32
Jefferson,2020-05-03,0.37
Jefferson,2020-05-03,10.85
Jefferson,2020-05-03,-3.18
Jefferson,2020-05-03,-8.04
Jefferson,2020-05-03,2.06
Jefferson,2020-05-03,-1.31
Jefferson,2020-05-03,3.37
Jefferson,2020-05-03,56.12
Jefferson,2020-05-03,-55.37
Jefferson,2020-05-03,9.92
Jefferson,2020-05-03,-6.55
Jefferson,2020-05-04,176.97
Jefferson,2020-05-04,-149.1
Jefferson,2020-05-04,231.23
Jefferson,2020-05-04,-262.47
Jefferson,2020-05-04,-2.43
Jefferson,2020-05-04,-1.87
Jefferson,2020-05-04,15.34
Jefferson,2020-05-04,-10.48
Jefferson,2020-05-04,-4.68
Jefferson,2020-05-04,0.75
Jefferson,2020-05-04,263.59
Jefferson,2020-05-04,936.69
Jefferson,2020-05-04,-1197.85
Jefferson,2020-05-04,47.89
Jefferson,2020-05-04,-51.82
Jefferson,2020-05-04,0.37
Jefferson,2020-05-04,11.04
Jefferson,2020-05-04,-3.37
Jefferson,2020-05-04,-8.04
Jefferson,2020-05-04,2.24
Jefferson,2020-05-04,-1.5
Jefferson,2020-05-04,4.12
Jefferson,2020-05-04,55.56
Jefferson,2020-05-04,-55.56
Jefferson,2020-05-04,10.1
Jefferson,2020-05-04,-6.73
Jefferson,2020-05-05,182.21
Jefferson,2020-05-05,-153.59
Jefferson,2020-05-05,237.02
Jefferson,2020-05-05,-269.01
Jefferson,2020-05-05,-2.24
Jefferson,2020-05-05,-2.06
Jefferson,2020-05-05,15.15
Jefferson,2020-05-05,-10.29
Jefferson,2020-05-05,-4.68
Jefferson,2020-05-05,0.75
Jefferson,2020-05-05,278.18
Jefferson,2020-05-05,934.26
Jefferson,2020-05-05,-1209.82
Jefferson,2020-05-05,47.52
Jefferson,2020-05-05,-51.63
Jefferson,2020-05-05,0.37
Jefferson,2020-05-05,11.04
Jefferson,2020-05-05,-3.18
Jefferson,2020-05-05,-8.23
Jefferson,2020-05-05,2.24
Jefferson,2020-05-05,-1.5
Jefferson,2020-05-05,3.93
Jefferson,2020-05-05,57.99
Jefferson,2020-05-05,-57.81
Jefferson,2020-05-05,10.29
Jefferson,2020-05-05,-6.92
Jefferson,2020-05-06,187.45
Jefferson,2020-05-06,-155.46
Jefferson,2020-05-06,241.33
Jefferson,2020-05-06,-276.68
Jefferson,2020-05-06,-2.06
Jefferson,2020-05-06,-2.24
Jefferson,2020-05-06,15.15
Jefferson,2020-05-06,-10.29
Jefferson,2020-05-06,-4.68
Jefferson,2020-05-06,0.94
Jefferson,2020-05-06,285.1
Jefferson,2020-05-06,938.93
Jefferson,2020-05-06,-1221.23
Jefferson,2020-05-06,48.64
Jefferson,2020-05-06,-53.13
Jefferson,2020-05-06,0.37
Jefferson,2020-05-06,11.04
Jefferson,2020-05-06,-2.81
Jefferson,2020-05-06,-8.61
Jefferson,2020-05-06,2.99
Jefferson,2020-05-06,-2.06
Jefferson,2020-05-06,3.55
Jefferson,2020-05-06,58.18
Jefferson,2020-05-06,-57.81
Jefferson,2020-05-06,10.48
Jefferson,2020-05-06,-6.92
Jefferson,2020-05-07,190.44
Jefferson,2020-05-07,-157.7
Jefferson,2020-05-07,246.94
Jefferson,2020-05-07,-283.23
Jefferson,2020-05-07,-2.06
Jefferson,2020-05-07,-2.24
Jefferson,2020-05-07,15.53
Jefferson,2020-05-07,-10.29
Jefferson,2020-05-07,-5.05
Jefferson,2020-05-07,1.12
Jefferson,2020-05-07,292.96
Jefferson,2020-05-07,937.25
Jefferson,2020-05-07,-1226.84
Jefferson,2020-05-07,48.45
Jefferson,2020-05-07,-53.69
Jefferson,2020-05-07,0.37
Jefferson,2020-05-07,11.22
Jefferson,2020-05-07,-2.81
Jefferson,2020-05-07,-8.79
Jefferson,2020-05-07,3.74
Jefferson,2020-05-07,-2.81
Jefferson,2020-05-07,3.55
Jefferson,2020-05-07,61.36
Jefferson,2020-05-07,-60.99
Jefferson,2020-05-07,10.66
Jefferson,2020-05-07,-6.55
Jefferson,2020-05-08,195.31
Jefferson,2020-05-08,-162.38
Jefferson,2020-05-08,252.18
Jefferson,2020-05-08,-289.22
Jefferson,2020-05-08,-2.06
Jefferson,2020-05-08,-2.24
Jefferson,2020-05-08,15.71
Jefferson,2020-05-08,-10.1
Jefferson,2020-05-08,-5.43
Jefferson,2020-05-08,1.12
Jefferson,2020-05-08,298.95
Jefferson,2020-05-08,935.38
Jefferson,2020-05-08,-1230.96
Jefferson,2020-05-08,48.45
Jefferson,2020-05-08,-53.69
Jefferson,2020-05-08,0.37
Jefferson,2020-05-08,11.6
Jefferson,2020-05-08,-2.99
Jefferson,2020-05-08,-8.79
Jefferson,2020-05-08,3.55
Jefferson,2020-05-08,-2.81
Jefferson,2020-05-08,3.55
Jefferson,2020-05-08,61.36
Jefferson,2020-05-08,-60.99
Jefferson,2020-05-08,11.04
Jefferson,2020-05-08,-6.92
Jefferson,2020-05-09,198.11
Jefferson,2020-05-09,-165.19
Jefferson,2020-05-09,262.09
Jefferson,2020-05-09,-299.13
Jefferson,2020-05-09,-2.06
Jefferson,2020-05-09,-2.24
Jefferson,2020-05-09,16.65
Jefferson,2020-05-09,-11.04
Jefferson,2020-05-09,-5.43
Jefferson,2020-05-09,1.12
Jefferson,2020-05-09,304.93
Jefferson,2020-05-09,942.3
Jefferson,2020-05-09,-1243.87
Jefferson,2020-05-09,49.01
Jefferson,2020-05-09,-54.25
Jefferson,2020-05-09,0.37
Jefferson,2020-05-09,11.79
Jefferson,2020-05-09,-2.43
Jefferson,2020-05-09,-9.54
Jefferson,2020-05-09,3.93
Jefferson,2020-05-09,-3.18
Jefferson,2020-05-09,3.55
Jefferson,2020-05-09,62.48
Jefferson,2020-05-09,-61.92
Jefferson,2020-05-09,11.04
Jefferson,2020-05-09,-7.11
Jefferson,2020-05-10,200.36
Jefferson,2020-05-10,-165.94
Jefferson,2020-05-10,264.71
Jefferson,2020-05-10,-303.25
Jefferson,2020-05-10,-2.06
Jefferson,2020-05-10,-2.24
Jefferson,2020-05-10,17.21
Jefferson,2020-05-10,-11.41
Jefferson,2020-05-10,-5.61
Jefferson,2020-05-10,1.12
Jefferson,2020-05-10,304.93
Jefferson,2020-05-10,947.91
Jefferson,2020-05-10,-1249.48
Jefferson,2020-05-10,49.01
Jefferson,2020-05-10,-54.25
Jefferson,2020-05-10,0.37
Jefferson,2020-05-10,11.97
Jefferson,2020-05-10,-2.62
Jefferson,2020-05-10,-9.54
Jefferson,2020-05-10,3.93
Jefferson,2020-05-10,-3.18
Jefferson,2020-05-10,3.55
Jefferson,2020-05-10,65.48
Jefferson,2020-05-10,-64.92
Jefferson,2020-05-10,11.04
Jefferson,2020-05-10,-7.11
Jefferson,2020-05-11,202.23
Jefferson,2020-05-11,-167.06
Jefferson,2020-05-11,265.65
Jefferson,2020-05-11,-304.93
Jefferson,2020-05-11,-2.06
Jefferson,2020-05-11,-2.24
Jefferson,2020-05-11,16.65
Jefferson,2020-05-11,-10.85
Jefferson,2020-05-11,-5.43
Jefferson,2020-05-11,1.12
Jefferson,2020-05-11,313.91
Jefferson,2020-05-11,947.35
Jefferson,2020-05-11,-1257.9
Jefferson,2020-05-11,52.01
Jefferson,2020-05-11,-57.25
Jefferson,2020-05-11,0.37
Jefferson,2020-05-11,11.79
Jefferson,2020-05-11,-2.24
Jefferson,2020-05-11,-9.92
Jefferson,2020-05-11,3.93
Jefferson,2020-05-11,-3.18
Jefferson,2020-05-11,3.55
Jefferson,2020-05-11,66.41
Jefferson,2020-05-11,-65.85
Jefferson,2020-05-11,11.04
Jefferson,2020-05-11,-6.92
Jefferson,2020-05-12,206.16
Jefferson,2020-05-12,-164.63
Jefferson,2020-05-12,262.84
Jefferson,2020-05-12,-308.67
Jefferson,2020-05-12,-1.87
Jefferson,2020-05-12,-2.43
Jefferson,2020-05-12,16.84
Jefferson,2020-05-12,-11.04
Jefferson,2020-05-12,-5.24
Jefferson,2020-05-12,0.94
Jefferson,2020-05-12,335.8
Jefferson,2020-05-12,931.82
Jefferson,2020-05-12,-1264.07
Jefferson,2020-05-12,52.01
Jefferson,2020-05-12,-57.43
Jefferson,2020-05-12,0.37
Jefferson,2020-05-12,11.79
Jefferson,2020-05-12,-2.24
Jefferson,2020-05-12,-9.92
Jefferson,2020-05-12,3.93
Jefferson,2020-05-12,-3.18
Jefferson,2020-05-12,3.55
Jefferson,2020-05-12,67.16
Jefferson,2020-05-12,-66.6
Jefferson,2020-05-12,11.04
Jefferson,2020-05-12,-6.73
Jefferson,2020-05-13,214.58
Jefferson,2020-05-13,-171.92
